time,torque,rpm,vel
8.79576192,21419.2505,4090,22.2091677
8.80701853,21419.2505,4090,22.2091677
8.81827515,21419.2505,4090,22.2091677
8.82953176,21419.2505,4090,22.2091677
8.84078837,21419.2505,4090,22.2091677
8.85204498,21419.2505,4090,22.2091677
8.8633016,21419.2505,4090,22.2091677
8.87455821,21419.2505,4090,22.2091677
8.88581482,21419.2505,4090,22.2091677
8.89707144,21419.2505,4090,22.2091677
8.90832805,21419.2505,4090,22.2091677
8.91958466,21419.2505,4090,22.2091677
8.93084127,21419.2505,4090,22.2091677
8.94209789,21419.2505,4090,22.2091677
8.9533545,21419.2505,4090,22.2091677
8.96461111,21419.2505,4090,22.2091677
8.97586772,21419.2505,4090,22.2091677
8.98712434,21419.2505,4090,22.2091677
8.99838095,21419.2505,4090,22.2091677
9.00963756,21419.2505,4090,22.2091677
9.02089418,21419.2505,4090,22.2091677
9.03215079,21419.2505,4090,22.2091677
9.0434074,21419.2505,4090,22.2091677
9.05466401,21419.2505,4090,22.2091677
9.06592063,21419.2505,4090,22.2091677
9.07717724,21419.2505,4090,22.2091677
9.08843385,21419.2505,4090,22.2091677
9.09969046,21419.2505,4090,22.2091677
9.11094708,21419.2505,4090,22.2091677
9.12220369,21419.2505,4090,22.2091677
9.1334603,21419.2505,4090,22.2091677
9.14471692,21419.2505,4090,22.2091677
9.15597353,21419.2505,4090,22.2091677
9.16723014,21419.2505,4090,22.2091677
9.17848675,21419.2505,4090,22.2091677
9.18974337,21419.2505,4090,22.2091677
9.20099998,21419.2505,4090,22.2091677
9.21225659,21419.2505,4090,22.2091677
9.22351321,21419.2505,4090,22.2091677
9.23476982,21419.2505,4090,22.2091677
9.24602643,21419.2505,4090,22.2091677
9.25728304,21419.2505,4090,22.2091677
9.26853966,21419.2505,4090,22.2091677
9.27979627,21419.2505,4090,22.2091677
9.29105288,21419.2505,4090,22.2091677
9.30230949,21419.2505,4090,22.2091677
9.31356611,21419.2505,4090,22.2091677
9.32482272,21419.2505,4090,22.2091677
9.33607933,21419.2505,4090,22.2091677
9.34733595,21419.2505,4090,22.2091677
9.35859256,21419.2505,4090,22.2091677
9.36984917,21419.2505,4090,22.2091677
9.38110578,21419.2505,4090,22.2091677
9.3923624,21419.2505,4090,22.2091677
9.40361901,21419.2505,4090,22.2091677
9.41487562,21419.2505,4090,22.2091677
9.42613223,21419.2505,4090,22.2091677
9.43738885,21419.2505,4090,22.2091677
9.44864546,21419.2505,4090,22.2091677
9.45990207,21419.2505,4090,22.2091677
9.47115869,21419.2505,4090,22.2091677
9.4824153,21419.2505,4090,22.2091677
9.49367191,21419.2505,4090,22.2091677
9.50492852,21419.2505,4090,22.2091677
9.51618514,21419.2505,4090,22.2091677
9.52744175,21419.2505,4090,22.2091677
9.53869836,21419.2505,4090,22.2091677
9.54995497,21419.2505,4090,22.2091677
9.56121159,21419.2505,4090,22.2091677
9.5724682,21419.2505,4090,22.2091677
9.58372481,21419.2505,4090,22.2091677
9.59498143,21419.2505,4090,22.2091677
9.60623804,21419.2505,4090,22.2091677
9.61749465,21419.2505,4090,22.2091677
9.62875126,21419.2505,4090,22.2091677
9.64000788,21419.2505,4090,22.2091677
9.65126449,21419.2505,4090,22.2091677
9.6625211,21419.2505,4090,22.2091677
9.67377772,21419.2505,4090,22.2091677
9.68503433,21419.2505,4090,22.2091677
9.69629094,21419.2505,4090,22.2091677
9.70754755,21419.2505,4090,22.2091677
9.71880417,21419.2505,4090,22.2091677
9.73006078,21419.2505,4090,22.2091677
9.74131739,21419.2505,4090,22.2091677
9.752574,21419.2505,4090,22.2091677
9.76383062,21419.2505,4090,22.2091677
9.77508723,21419.2505,4090,22.2091677
9.78634384,21419.2505,4090,22.2091677
9.79760046,21419.2505,4090,22.2091677
9.80885707,21419.2505,4090,22.2091677
9.82011368,21419.2505,4090,22.2091677
9.83137029,21419.2505,4090,22.2091677
9.84262691,21419.2505,4090,22.2091677
9.85388352,21419.2505,4090,22.2091677
9.86514013,21419.2505,4090,22.2091677
9.87639674,21419.2505,4090,22.2091677
9.88765336,21419.2505,4090,22.2091677
9.89890997,21419.2505,4090,22.2091677
9.91016658,21419.2505,4090,22.2091677
9.9214232,21419.2505,4090,22.2091677
9.93267981,21419.2505,4090,22.2091677
9.94393642,21419.2505,4090,22.2091677
9.95519303,21419.2505,4090,22.2091677
9.96644965,21419.2505,4090,22.2091677
9.97770626,21419.2505,4090,22.2091677
9.98896287,21419.2505,4090,22.2091677
10.0002195,21419.2505,4090,22.2091677
10.0114761,21419.2505,4090,22.2091677
10.0227327,21419.2505,4090,22.2091677
10.0339893,21419.2505,4090,22.2091677
10.0452459,21419.2505,4090,22.2091677
10.0565025,21419.2505,4090,22.2091677
10.0677592,21419.2505,4090,22.2091677
10.0790158,21419.2505,4090,22.2091677
10.0902724,21419.2505,4090,22.2091677
10.101529,21419.2505,4090,22.2091677
10.1127856,21419.2505,4090,22.2091677
10.1240422,21419.2505,4090,22.2091677
10.1352988,21419.2505,4090,22.2091677
10.1465555,21419.2505,4090,22.2091677
10.1578121,21419.2505,4090,22.2091677
10.1690687,21419.2505,4090,22.2091677
10.1803253,21419.2505,4090,22.2091677
10.1915819,21419.2505,4090,22.2091677
10.2028385,21419.2505,4090,22.2091677
10.2140951,21419.2505,4090,22.2091677
10.2253517,21419.2505,4090,22.2091677
10.2366084,21419.2505,4090,22.2091677
10.247865,21419.2505,4090,22.2091677
10.2591216,21419.2505,4090,22.2091677
10.2703782,21419.2505,4090,22.2091677
10.2816348,21419.2505,4090,22.2091677
10.2928914,21419.2505,4090,22.2091677
10.304148,21419.2505,4090,22.2091677
10.3154046,21419.2505,4090,22.2091677
10.3266613,21419.2505,4090,22.2091677
10.3379179,21419.2505,4090,22.2091677
10.3491745,21419.2505,4090,22.2091677
10.3604311,21419.2505,4090,22.2091677
10.3716877,21419.2505,4090,22.2091677
10.3829443,21419.2505,4090,22.2091677
10.3942009,21419.2505,4090,22.2091677
10.4054575,21419.2505,4090,22.2091677
10.4167142,21419.2505,4090,22.2091677
10.4279708,21419.2505,4090,22.2091677
10.4392274,21419.2505,4090,22.2091677
10.450484,21419.2505,4090,22.2091677
10.4618732,21137.7783,4080.02944,22.1550264
10.4733694,20885.1063,4042.39741,21.9506801
10.4849745,20811.6473,4004.7633,21.7463227
10.4966906,20739.2636,3967.1543,21.5421015
10.5085206,20666.0243,3929.60537,21.3382065
10.5204675,20590.9473,3891.76676,21.1327385
10.5325345,20516.3175,3853.68172,20.9259324
10.5447248,20441.8048,3815.34148,20.7177405
10.5570418,20367.4,3776.73687,20.508113
10.5694894,20293.0936,3737.85824,20.2969977
10.5820704,20219.9832,3698.69549,20.0843394
10.5947883,20148.3368,3659.4385,19.8711695
10.6076466,20076.9924,3620.04901,19.65728
10.6206488,20006.2432,3580.53373,19.4427076
10.6337986,19936.1378,3540.9016,19.2275006
10.6470997,19866.7359,3501.16433,19.0117226
10.6605546,19799.9861,3461.3371,18.7954562
10.6741659,19736.408,3421.76349,18.580567
10.6879354,19674.986,3382.46363,18.3671643
10.7018642,19617.0415,3343.58725,18.1560611
10.7159519,19563.8692,3305.34907,17.9484234
10.7301957,19517.5724,3268.06787,17.7459822
10.7445968,19471.2483,3232.24043,17.5514351
10.7591543,19424.0004,3196.95498,17.3598311
10.7738658,19382.7872,3162.59785,17.1732679
10.7887261,19348.7408,3129.50003,16.993543
10.8037262,19325.0051,3098.14467,16.8232798
10.8188498,19317.4966,3069.28343,16.66656
10.8341036,19292.3385,3044.22006,16.530463
10.8494835,19256.8937,3018.23769,16.3893758
10.8649837,19236.0808,2993.47684,16.2549215
10.8805949,19222.6579,2970.27316,16.1289229
10.8963037,19220.0803,2949.1186,16.0140512
10.9120965,19224.7765,2930.81532,15.9146623
10.9279676,19222.7707,2915.23233,15.8300449
10.9439091,19218.1687,2900.8334,15.7518571
10.9599084,19223.0888,2888.02901,15.6823278
10.9759175,19277.1717,2877.60358,15.6257165
10.9919266,19326.1246,2875.83454,15.6161104
11.0079357,19335.516,2874.06551,15.6065044
11.0239547,19322.5096,2886.57729,15.6744447
11.0399042,19337.9224,2903.5608,15.7666672
11.0557605,19361.5735,2923.44627,15.8746475
11.0715088,19390.5976,2945.42583,15.993999
11.0871397,19423.5741,2968.99346,16.121974
11.1026465,19458.5824,2997.04943,16.2743211
11.1180081,19502.8684,3024.74705,16.4247224
11.1332291,19546.8887,3051.92982,16.5723279
11.1483145,19590.3329,3078.61617,16.7172378
11.1632691,19633.2213,3104.82348,16.8595465
11.1780975,19675.5728,3130.56815,16.999343
11.1928039,19717.4051,3155.86568,17.1367115
11.2073925,19758.7345,3180.73078,17.2717318
11.2221188,19448.0902,3173.01841,17.2298528
11.2370711,19177.5072,3126.33517,16.9763574
11.252259,19099.1321,3079.11396,16.7199409
11.2676932,19020.5871,3031.32942,16.4604654
11.2833851,18941.8315,2982.9542,16.1977824
11.2993351,18877.054,2933.95873,15.9317314
11.3155502,18817.5477,2886.48758,15.6739576
11.3320333,18758.3307,2839.31623,15.4178118
11.348777,18716.3806,2793.12958,15.167013
11.3657577,18703.4237,2749.65927,14.9309643
11.3829681,18688.5027,2711.29108,14.7226206
11.4003915,18673.8575,2675.09565,14.5260752
11.4179905,18690.2836,2642.40863,14.348581
11.4356009,18860.2022,2616.02517,14.2053158
11.4532114,18973.2467,2614.33415,14.1961334
11.4708218,18983.3512,2612.64313,14.186951
11.4884436,18947.257,2629.75319,14.2798605
11.5059508,18973.533,2645.1597,14.3635196
11.523356,18997.3513,2658.88198,14.4380332
11.5406714,19018.7425,2670.93993,14.5035092
11.5579086,19038.4699,2680.8826,14.5574991
11.5750819,19055.318,2688.63093,14.5995734
11.5922056,19069.2978,2694.04092,14.6289503
11.609295,19080.4926,2696.80125,14.6439391
11.626367,19081.9755,2701.08122,14.6671799
11.6434118,19085.9753,2706.59478,14.6971191
11.660422,19092.3657,2712.87902,14.7312433
11.6773927,19100.1872,2719.69819,14.7682722
11.6943209,19108.9852,2726.90799,14.8074222
11.7112298,19098.7959,2727.55454,14.8109331
11.7281691,19068.0908,2722.79775,14.7851031
11.7451192,19083.2155,2717.90609,14.7585408
11.7620693,19106.6921,2716.18568,14.7491988
11.7790193,19116.5017,2714.46527,14.7398568
11.7959802,19103.8718,2720.18259,14.7709025
11.8129053,19109.7946,2727.28486,14.8094686
11.8297864,19118.3164,2735.31582,14.8530777
11.8466179,19128.5294,2744.02352,14.9003614
11.8633961,19133.7797,2758.23846,14.9775502
11.8800877,19150.7492,2775.13878,15.0693209
11.8966777,19172.8467,2793.97431,15.1716
11.9131559,19198.6423,2814.28453,15.2818868
11.9295151,19227.2949,2835.75456,15.3984715
11.9457505,19252.6941,2864.82291,15.556316
11.9618211,19295.9905,2895.11218,15.7207902
11.9777236,19342.9197,2924.78737,15.8819298
11.9934648,19389.1571,2953.87298,16.039868
12.0092569,19191.2433,2957.44303,16.0592538
12.0252853,18911.5704,2915.35594,15.8307161
12.0415625,18839.5121,2872.37201,15.5973084
12.0581412,18722.297,2828.46445,15.3588854
12.0750368,18612.0484,2777.03229,15.0796029
12.0922653,18533.3937,2724.94254,14.7967496
12.1098392,18460.2972,2672.29368,14.5108603
12.1274244,18754.6805,2619.76891,14.2256448
12.1450097,18978.0601,2618.07684,14.2164566
12.1625949,18988.1533,2616.38477,14.2072685
12.1801916,18920.0394,2652.2351,14.4019399
12.1975503,18973.4139,2687.21997,14.5919117
12.2146831,19025.7559,2721.38211,14.777416
12.2316008,19081.973,2750.95214,14.9379847
12.2483367,19136.3939,2771.17688,15.0478073
12.2652164,18911.34,2749.73381,14.931369
12.2822302,18882.6974,2727.51231,14.8107037
12.2993627,18876.1292,2706.00612,14.6939226
12.3166066,18872.6977,2687.25899,14.5921236
12.3339509,18869.1154,2669.90351,14.4978813
12.3513774,18877.54,2654.45831,14.4140121
12.3688152,18951.1286,2641.91702,14.3459115
12.386253,19006.6772,2640.21866,14.3366892
12.4036908,19016.7043,2638.5203,14.3274669
12.4211398,18999.9541,2645.331,14.3644498
12.4385438,19010.479,2651.27021,14.3967004
12.4559089,19019.6075,2656.46672,14.424918
12.47324,19027.5124,2661.05438,14.4498296
12.4905684,19011.8959,2660.64834,14.4476247
12.5079251,18988.6634,2656.89181,14.4272263
12.5252929,18999.4214,2652.5532,14.4036672
12.5426607,19020.5056,2650.8518,14.3944284
12.5600286,19030.5015,2649.1504,14.3851896
12.5774076,19018.1122,2653.54917,14.4090754
12.5947577,19023.1482,2658.43445,14.4356031
12.612076,19029.1324,2663.63856,14.463862
12.6293605,19035.7274,2669.06137,14.4933084
12.6466098,19032.4623,2681.23047,14.559388
12.6637809,19044.2129,2696.70163,14.6433982
12.6808534,19062.5433,2714.41868,14.7396038
12.6978145,19085.2596,2733.79719,14.8448313
12.7146554,19103.6238,2760.56858,14.9902031
12.731333,19138.3905,2791.28008,15.15697
12.7480291,18964.922,2809.09108,15.2536858
12.7650497,18581.0051,2757.49562,14.9735165
12.7824131,18498.6726,2704.93713,14.6881179
12.8001397,18416.4996,2651.51815,14.3980468
12.8182514,18333.7909,2597.21184,14.1031573
12.8367728,18250.2612,2541.97546,13.8032174
12.8557313,18165.6884,2485.74222,13.4978645
12.8750504,18180.0546,2428.43981,13.1867058
12.8947179,18194.2329,2383.11693,12.9405974
12.9146907,18205.4323,2340.89066,12.711304
12.9347961,18351.5326,2305.11238,12.5170238
12.9551156,18337.3862,2289.90597,12.4344513
12.9756313,18297.0517,2265.78563,12.3034751
12.9963105,18313.3644,2244.11123,12.1857806
13.0170045,18441.1593,2226.3699,12.0894431
13.0376985,18509.9022,2224.77619,12.0807891
13.0583925,18521.4265,2223.18248,12.0721351
13.0791014,18476.2902,2233.37786,12.1274972
13.0997157,18487.5003,2243.72355,12.1836754
13.120235,18499.1335,2254.16746,12.2403871
13.1406592,18511.0681,2264.67324,12.2974347
13.1609886,18514.8821,2277.64903,12.3678947
13.1812022,18523.9967,2292.5009,12.448542
13.2012849,18537.6517,2308.63992,12.5361787
13.2212272,18555.8542,2325.22566,12.6262412
13.2410272,18583.9455,2339.30877,12.7027141
13.260708,18608.6509,2350.92121,12.765771
13.2802917,18630.0507,2360.09817,12.8156029
13.2997991,18633.5448,2371.84038,12.8793645
13.31921,18643.2422,2385.20146,12.9519167
13.3385122,18656.5793,2399.69799,13.0306345
13.3576978,18672.3955,2415.03158,13.1138976
13.3767615,18676.0798,2436.25241,13.2291291
13.3956592,18694.8438,2460.91783,13.3630652
13.4143675,18721.8224,2487.91894,13.5096843
13.4328727,18754.3023,2516.59111,13.6653775
13.4511671,18790.7614,2546.49291,13.8277477
13.4692467,18817.7859,2583.53685,14.0289005
13.4870671,18871.3507,2620.20085,14.2279902
13.5046381,18925.7088,2655.95796,14.4221554
13.5219725,18978.9714,2690.85426,14.6116463
13.5390821,19031.2085,2724.93213,14.7966931
13.5562261,18838.7243,2732.60283,14.8383458
13.573719,18494.1803,2685.46987,14.5824085
13.5915808,18389.2457,2631.89434,14.2914872
13.6098322,18309.2559,2577.54243,13.9963501
13.6284896,18235.7384,2522.52485,13.6975983
13.6471595,18566.7397,2467.62628,13.3994929
13.6658294,18787.9919,2465.97543,13.3905286
13.6844994,18798.5744,2464.32459,13.3815643
13.7031818,18696.099,2504.12035,13.5976599
13.7215673,18754.3808,2542.8381,13.8079016
13.7396729,18811.2851,2580.53885,14.012621
13.7575139,18866.9166,2617.27812,14.2121195
13.7751045,18921.3664,2653.10661,14.4066723
13.7924576,18974.7146,2688.07073,14.5965314
13.809585,19027.032,2722.21311,14.7819285
13.8264975,19078.3813,2755.57305,14.9630767
13.8432053,19128.8186,2788.18681,15.1401732
13.8597177,19178.394,2820.088,15.3134003
13.8760432,19227.8806,2850.48066,15.4784359
13.8921947,19275.414,2879.03457,15.6334869
13.9081861,19320.1993,2905.65772,15.7780537
13.9240309,19362.0556,2930.2362,15.9115176
13.9397427,19400.2279,2953.76513,16.0392824
13.9553295,19436.9366,2976.06894,16.1603946
13.9707994,19471.7928,2997.15088,16.274872
13.9861605,19504.7839,3017.0128,16.3827245
14.0014205,19535.896,3035.6551,16.4839543
14.0165867,19565.1324,3052.88528,16.5775162
14.0316674,19592.1377,3068.65661,16.6631563
14.0466706,19616.82,3082.93269,16.740677
14.0616043,19639.1079,3095.66799,16.8098311
14.0764765,19658.9175,3106.80413,16.8703016
14.0912954,19676.2515,3116.97931,16.9255541
14.1061015,19644.344,3123.09025,16.9587372
14.1209789,19517.7415,3109.51426,16.885018
14.1359243,19493.6933,3094.58651,16.8039586
14.1509329,19483.4379,3080.51871,16.7275688
14.1659981,19478.3949,3067.54275,16.6571079
14.1811095,19481.9069,3056.02393,16.5945594
14.1962328,19523.0812,3046.66485,16.5437385
14.2113651,19556.8584,3044.28895,16.5308371
14.2264974,19568.5182,3042.46631,16.5209399
14.2416297,19577.5184,3040.64367,16.5110428
14.2567763,19568.0054,3039.60298,16.5053917
14.2719229,19573.2444,3037.78128,16.4954997
14.2870837,19563.7073,3036.7382,16.4898357
14.3022446,19568.9722,3034.91745,16.4799488
14.3174145,19565.2457,3040.78623,16.5118169
14.3325552,19573.9461,3048.84153,16.5555581
14.3476559,19586.1806,3058.38361,16.6073727
14.3627094,19600.8503,3069.04659,16.6652739
14.3777107,19617.3854,3080.59785,16.7279986
14.3926557,19635.5615,3095.16001,16.8070728
14.4075304,19658.7336,3111.71065,16.8969447
14.4223259,19685.3227,3129.79553,16.9951476
14.437036,19714.6258,3149.10638,17.1000077
14.4516559,19746.1651,3169.41889,17.210307
14.4661821,19779.6055,3190.59639,17.3253032
14.4806118,19814.598,3212.22262,17.4427361
14.4949444,19850.579,3234.23431,17.5622621
14.5091795,19887.4496,3256.57798,17.6835908
14.5233169,19925.126,3279.20805,17.8064747
14.5373568,19963.5151,3302.05766,17.9305507
14.5512994,20002.0635,3324.54995,18.0526864
14.5651478,20040.2003,3346.69517,18.1729374
14.5789045,20077.9356,3368.50309,18.2913569
14.5925722,20115.279,3389.98305,18.4079956
14.6061532,20152.2394,3411.14399,18.5229019
14.61965,20188.8255,3431.99444,18.6361222
14.6330648,20225.0455,3452.54259,18.747701
14.6463998,20260.9072,3472.79628,18.8576809
14.659657,20296.4181,3492.76302,18.9661026
14.6728384,20331.5853,3512.45005,19.0730054
14.6859459,20366.4156,3531.86427,19.1784268
14.6989814,20400.9157,3551.01236,19.2824031
14.7119466,20435.0918,3569.90071,19.3849691
14.7248432,20468.9499,3588.53549,19.486158
14.7376728,20502.4959,3606.92262,19.5860022
14.750437,20535.7352,3625.06781,19.6845327
14.7631374,20568.6734,3642.97658,19.7817794
14.7757753,20601.3155,3660.65422,19.877771
14.7883521,20633.6666,3678.10586,19.9725354
14.8008693,20665.7315,3695.33645,20.0660994
14.8133281,20697.5149,3712.35074,20.158489
14.8257299,20729.0213,3729.15337,20.2497292
14.8380757,20760.255,3745.74878,20.3398442
14.8503669,20791.2202,3762.14128,20.4288573
14.8626044,20821.9211,3778.33506,20.5167914
14.8747896,20852.3616,3794.33414,20.6036682
14.8869233,20882.5456,3810.14243,20.6895091
14.8990068,20912.4768,3825.76373,20.7743345
14.9110408,20942.1589,3841.20171,20.8581645
14.9230266,20971.5953,3856.45991,20.9410183
14.9349648,21000.7895,3871.5418,21.0229147
14.9468566,21029.7448,3886.45072,21.1038718
14.9587028,21058.4645,3901.18992,21.1839073
14.9705042,21086.9518,3915.76256,21.2630384
14.9824584,20653.5024,3887.98353,21.1121951
14.9945289,20527.2817,3851.34522,20.9132449
15.0067171,20456.5362,3814.21421,20.7116193
15.0190242,20392.32,3777.36563,20.5115273
15.0314504,20331.0531,3740.91688,20.3136064
15.0439954,20273.6511,3705.03032,20.1187383
15.0566576,20221.6886,3669.93714,19.9281783
15.0694379,20169.6477,3636.01049,19.7439527
15.0823373,20113.988,3602.3795,19.5613326
15.0953564,20060.3998,3569.11558,19.3807057
15.1084953,20009.2419,3536.30722,19.2025526
15.1217535,19960.9822,3504.06535,19.0274755
15.1351355,19907.638,3472.53127,18.8562418
15.1486439,19849.7677,3440.40068,18.6817691
15.1622811,19795.4299,3408.23151,18.5070868
15.1760497,19741.6117,3376.03097,18.3322342
15.1899523,19688.3429,3343.80757,18.1572575
15.2039905,19637.1683,3311.5713,17.9822108
15.2181675,19586.0585,3279.58608,17.8085274
15.2324865,19533.3092,3247.48452,17.6342123
15.246951,19480.8596,3215.26697,17.4592673
15.2615645,19428.72,3182.93424,17.2836969
15.2763306,19376.9031,3150.48768,17.1075083
15.2912572,19319.8978,3117.92924,16.9307123
15.3063504,19260.7821,3084.37955,16.7485336
15.3216162,19203.9107,3050.36201,16.5638145
15.3370614,19146.5518,3015.85308,16.376427
15.3526932,19088.6685,2980.82763,16.1862348
15.3685169,19032.9581,2945.25885,15.9930923
15.3845385,18978.9728,2909.53653,15.7991161
15.4007643,18924.8874,2873.59149,15.6039304
15.417201,18871.0165,2837.42061,15.4075184
15.4338555,18817.3703,2801.02134,15.2098661
15.4507326,18766.7087,2764.39179,15.0109635
15.4678364,18719.6167,2727.93023,14.8129731
15.4851702,18674.9826,2691.77824,14.6166637
15.5027364,18633.1128,2656.05466,14.4226805
15.5205359,18594.7218,2620.91434,14.2318645
15.538575,18552.9985,2586.56284,14.045332
15.5568549,18513.9961,2552.20374,13.8587581
15.5753745,18481.529,2518.59089,13.6762365
15.5941298,18454.6891,2485.98685,13.4991929
15.6130979,18449.0385,2454.7586,13.3296199
15.6322684,18444.1685,2427.20576,13.1800048
15.6516232,18441.8379,2401.57764,13.0408412
15.671129,18459.4543,2378.72397,12.9167432
15.6906483,18586.6385,2360.29412,12.8166669
15.7101676,18660.7432,2358.67007,12.8078482
15.7296869,18671.7156,2357.04603,12.7990294
15.7492196,18620.0398,2372.09672,12.8807564
15.7686284,18637.4973,2387.56371,12.964744
15.7879115,18655.9178,2403.34801,13.0504545
15.8070679,18675.099,2419.37453,13.1374803
15.8261665,18642.1223,2429.98574,13.1951004
15.845442,18482.3169,2410.62727,13.0899817
15.8649101,18433.379,2388.49396,12.9697953
15.8845878,18387.0211,2364.87582,12.8415461
15.9044941,18337.7595,2339.68338,12.7047483
15.9246501,18285.4176,2312.81106,12.5588285
15.9450467,18259.1929,2284.15195,12.4032063
15.9656672,18253.9119,2257.22225,12.2569749
15.9864812,18265.5916,2232.70267,12.1238308
16.0074202,18318.3534,2211.95509,12.011169
16.0284804,18334.717,2198.7507,11.9394677
16.0496597,18325.878,2186.08401,11.8706861
16.0709529,18319.1895,2173.80415,11.8040051
16.0923499,18318.5299,2162.16649,11.7408113
16.1138503,18312.301,2151.68177,11.683878
16.1354526,18303.7582,2141.33424,11.6276898
16.1571527,18297.9925,2131.23657,11.5728583
16.1788689,18358.974,2121.62831,11.5206843
16.2005851,18398.0688,2120.05552,11.5121439
16.2223013,18410.087,2118.48273,11.5036035
16.2440336,18360.3758,2128.20664,11.5564054
16.2656667,18363.4893,2139.7564,11.6191219
16.2871829,18371.8931,2152.40518,11.6878062
16.3085727,18383.2648,2165.77622,11.7604125
16.3298305,18404.3162,2177.66783,11.8249853
16.3509722,18422.0728,2188.46561,11.8836185
16.3720095,18437.6962,2198.3848,11.9374808
16.392952,18451.541,2207.62061,11.9876324
16.4138068,18426.4296,2226.44853,12.0898701
16.4344853,18432.802,2249.77537,12.2165375
16.4549493,18451.6789,2275.92562,12.3585364
16.4751783,18478.008,2304.00706,12.5110218
16.4951606,18497.8817,2337.13226,12.6908954
16.5148598,18531.8374,2373.43195,12.8880069
16.5342577,18574.9393,2411.69916,13.0958022
16.5533478,18623.8134,2451.21899,13.3103994
16.5721301,18676.9453,2491.37731,13.5284636
16.5906096,18735.6972,2530.43656,13.7405599
16.6088039,18793.0346,2568.45973,13.94703
16.6267289,18849.067,2605.50404,14.1481849
16.644399,18903.8895,2641.62167,14.3443077
16.6618275,18957.5857,2676.86036,14.5356578
16.6795542,18538.8229,2648.29922,14.3805676
16.6976196,18394.2225,2597.18307,14.1030011
16.7159162,18461.3486,2548.50623,13.8386803
16.7345019,18435.6119,2516.27698,13.6636717
16.7533749,18369.13,2477.1556,13.4512381
16.7725274,18343.5787,2439.44002,13.2464383
16.791941,18333.2327,2403.83456,13.0530965
16.8116346,18295.4405,2371.51666,12.8776066
16.8316156,18250.3789,2337.78882,12.6944606
16.8518907,18212.3155,2304.16966,12.5119047
16.8724658,18176.1933,2270.74544,12.3304074
16.8933661,18124.8521,2237.62995,12.1505865
16.9146109,18071.0138,2202.82212,11.961576
16.9362223,18018.3715,2167.09085,11.7675511
16.9581986,17985.2082,2130.33827,11.5679804
16.98055,17952.2355,2094.96801,11.3759158
17.0032856,17917.4483,2059.79902,11.1849442
17.0264118,17886.2375,2024.99807,10.9959711
17.0499456,17848.7849,1990.8019,10.810282
17.0738706,17834.3832,1956.31339,10.6230054
17.0981455,17848.7271,1924.3263,10.4493118
17.1226899,17899.2845,1896.59009,10.298701
17.1474955,17909.8773,1875.7632,10.1856086
17.1725414,17912.501,1856.01954,10.0783983
17.197774,17942.4185,1838.2037,9.9816563
17.2232488,17904.677,1824.60726,9.90782604
17.2489597,17884.7465,1807.25927,9.8136245
17.2748886,17886.809,1790.65976,9.72348726
17.3009645,17928.3313,1775.6096,9.64176315
17.3271962,17928.5589,1765.59855,9.587402
17.3536031,17905.8238,1755.11008,9.53044842
17.3800332,17996.5997,1743.46465,9.46721243
17.4064632,18039.1443,1741.93967,9.45893161
17.4328933,18053.6438,1740.4147,9.4506508
17.4593239,18047.4274,1741.89969,9.45871448
17.4859959,17929.2438,1734.57307,9.41893009
17.5128078,17912.7356,1726.13937,9.37313416
17.5397927,17882.2323,1717.13173,9.32422165
17.5668016,17966.9712,1706.12423,9.26444963
17.5938106,18007.5135,1704.60089,9.25617776
17.6208196,18022.3432,1703.07756,9.24790589
17.6478042,18021.2106,1706.14024,9.26453661
17.6750831,17873.8204,1698.23086,9.22158777
17.7025604,17839.572,1687.73899,9.1646157
17.7300626,17938.593,1675.54933,9.09842447
17.7575649,17982.1236,1674.02683,9.09015708
17.7850672,17997.2394,1672.50432,9.08188971
17.8125945,17897.9517,1684.56387,9.14737444
17.8399247,17907.7937,1696.80567,9.2138488
17.8670578,17918.834,1709.09533,9.28058309
17.8939958,17814.8146,1738.42679,9.43985626
17.9204792,17807.6065,1773.73351,9.63157578
17.9464355,17827.9105,1812.16667,9.84027225
17.9718413,17810.1774,1861.21298,10.1065993
17.9965776,17847.1642,1914.56388,10.3963008
18.0206246,17915.1451,1967.90715,10.6859609
18.0440198,17990.9791,2019.75561,10.9675039
18.0668144,18064.2205,2070.22556,11.2415615
18.0890533,18135.2346,2119.41881,11.5086865
18.1107761,18204.3196,2167.4251,11.7693661
18.1320177,18271.7213,2214.32401,12.0240326
18.1528093,18337.6446,2260.18653,12.2730713
18.1731791,18402.2611,2305.07628,12.5168278
18.1935089,18321.0751,2292.07473,12.4462279
18.2140141,18302.5768,2264.63558,12.2972301
18.234677,18327.8438,2245.26581,12.1920501
18.2554742,18339.1495,2228.12722,12.0989856
18.2762864,18439.4688,2213.73276,12.020822
18.2970986,18496.1236,2212.1417,12.0121824
18.3179108,18507.7043,2210.55066,12.0035428
18.338738,18456.0423,2222.29639,12.0673235
18.3594551,18456.2392,2237.7194,12.1510722
18.3800294,18466.5329,2255.37829,12.246962
18.4004427,18494.6182,2271.03605,12.3319854
18.4207152,18524.1385,2283.50548,12.3996959
18.4408769,18549.9676,2292.66692,12.4494435
18.4609582,18572.4908,2298.27039,12.479871
18.4809904,18566.1721,2307.7879,12.5315522
18.5009401,18572.1931,2318.93739,12.5920952
18.5207938,18582.1632,2331.15706,12.6584494
18.5405434,18587.2457,2346.51589,12.7418496
