speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
36.9481325981075,0.748511126726293,11.25,0,-15.7324841353883,1,5,2450.19914208484,150,38.4876381230287,169.203291794863,63.9743894772097,0,0,100,0,1,0,1.5,1.5,1.20741826972573E-06,-3.95153500424811,-26.137119339672,0.0925753770220787,12.274999758402,0,3504.60329179486,
35.5127832995552,0.774965122316147,11.5,0,-15.6609150609978,1,5,2355.01458544813,150,36.9924826037033,156.312332372799,59.100422487242,0,0,100,0,1,0,1.5,1.5,1.13036147972661,-3.68515652446667,1.05447546012888,0.0946793628634896,12.5482952074566,0,3491.7123323728,
34.021325698911,0.801419117906002,11.75,-15.3479051477729,0,1,5,2256.10923146709,150,35.4388809363656,143.458500161851,54.2404929940567,0,2.83795654657292,0,-5.819,1,34.021325698911,1.5,1.5,-1.12803529006915,-10.7126628486308,-27.8188124311382,0.0913840332116116,12.8222060612713,0,3478.85850016185,
33.9915163926004,0.827873113495857,12,-15.3210214233867,-0.313009913224954,1,5,2254.13244044648,150,35.4078295756254,143.207215133563,54.145484167107,100,98.5561204222105,0,-5.819,1,34.021325698911,1.5,1.5,-3.38596028495525,-13.0544290988761,-9.27002453902337,0.0988873345463112,13.0961169150861,0,3478.60721513356,
34.021325698911,0.854327109085712,12.25,-15.3479051477729,0,1,5,2256.10923146709,150,35.4388809363656,143.458500161851,54.2404929940567,0,2.83795654657292,0,-5.819,1,34.021325698911,1.5,1.5,-5.64371007204152,-13.8355276349925,-3.09202619878746,0.117179247067693,13.3695626884273,0,3478.85850016185,
33.9915163926004,0.880781104675566,12.5,-15.3210214233867,-0.313009913224954,1,5,2254.13244044648,150,35.4078295756254,143.207215133563,54.145484167107,100,98.5561204222105,0,-5.819,1,34.021325698911,1.5,1.5,-7.90158123921102,-14.0976491819021,-1.0376241317016,0.146229729970351,13.6420791638962,0,3478.60721513356,
34.021325698911,0.907235100265421,12.75,-15.3479051477729,0,1,5,2256.10923146709,150,35.4388809363656,143.458500161851,54.2404929940567,0,2.83795654657292,0,-5.819,1,34.021325698911,1.5,1.5,-10.1598703599756,-14.1880237661391,-0.357753304153938,0.185988777191706,13.9132038486422,0,3478.85850016185,
33.9915163926004,0.933689095855276,13,-15.3210214233867,-0.313009913224954,1,5,2254.13244044648,150,35.4078295756254,143.207215133563,54.145484167107,100,98.5561204222105,0,-5.819,1,34.021325698911,1.5,1.5,-12.4188739577061,-14.2223943522935,-0.136058061746457,0.236386510210945,14.1824768326352,0,3478.60721513356,
34.021325698911,0.96014309144513,13.25,-15.3479051477729,0,1,5,2256.10923146709,150,35.4388809363656,143.458500161851,54.2404929940567,0,2.83795654657292,0,-5.819,1,34.021325698911,1.5,1.5,-14.6788884677169,-14.2393413730182,-0.0670858152321588,0.297333307726343,14.4494416421462,0,3478.85850016185,
33.9915163926004,0.986597087034985,13.5,-15.3210214233867,-0.313009913224954,1,5,2254.13244044648,150,35.4078295756254,143.207215133563,54.145484167107,100,98.5561204222105,0,-5.819,1,34.021325698911,1.5,1.5,-16.9402101956667,-14.2517242170487,-0.049018243393983,0.368719971970332,14.713646086849,0,3478.60721513356,
